source_mat_id_orig,source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMO BON UMF Wa 221201 10um (4),EMOBON_UMF_Wa_48,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 221201 10um (blank),EMOBON_UMF_Wa_49,1.45,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",4.028,"CTD-sond SBE 911, 1 m depth",4.028,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",2.848,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 3um (1),EMOBON_UMF_Wa_50,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 3um (2),EMOBON_UMF_Wa_51,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 3um (3),EMOBON_UMF_Wa_52,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 3um (4),EMOBON_UMF_Wa_53,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 0.2um (1),EMOBON_UMF_Wa_54,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 0.2um (2),EMOBON_UMF_Wa_55,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 0.2um (3),EMOBON_UMF_Wa_56,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 0.2um (4),EMOBON_UMF_Wa_57,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 3um (Blank),EMOBON_UMF_Wa_58,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 0.22um (Blank),EMOBON_UMF_Wa_59,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 10um (1),EMOBON_UMF_Wa_60,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 10um (2),EMOBON_UMF_Wa_61,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 10um (3),EMOBON_UMF_Wa_62,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 10um (4),EMOBON_UMF_Wa_63,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230228 10um (blank),EMOBON_UMF_Wa_64,0.79,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",0.119,"CTD-sond SBE 911, 1 m depth",0.119,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",4.544,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 3um (1),EMOBON_UMF_Wa_65,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 3um (2),EMOBON_UMF_Wa_66,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 3um (3),EMOBON_UMF_Wa_67,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 3um (4),EMOBON_UMF_Wa_68,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 0.2um (1),EMOBON_UMF_Wa_69,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 0.2um (2),EMOBON_UMF_Wa_70,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 0.2um (3),EMOBON_UMF_Wa_71,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 0.2um (4),EMOBON_UMF_Wa_72,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 3um (Blank),EMOBON_UMF_Wa_73,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 0.22um (Blank),EMOBON_UMF_Wa_74,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 10um (1),EMOBON_UMF_Wa_75,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 10um (2),EMOBON_UMF_Wa_76,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 10um (3),EMOBON_UMF_Wa_77,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 10um (4),EMOBON_UMF_Wa_78,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230412 10um (blank),EMOBON_UMF_Wa_79,10.53,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",1.074,"CTD-sond SBE 911, 1 m depth",1.074,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",3.695,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 3um (1),EMOBON_UMF_Wa_80,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 3um (2),EMOBON_UMF_Wa_81,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 3um (3),EMOBON_UMF_Wa_82,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 3um (4),EMOBON_UMF_Wa_83,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 0.2um (1),EMOBON_UMF_Wa_84,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 0.2um (2),EMOBON_UMF_Wa_85,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 0.2um (3),EMOBON_UMF_Wa_86,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 0.2um (4),EMOBON_UMF_Wa_87,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 3um (Blank),EMOBON_UMF_Wa_88,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 0.22um (Blank),EMOBON_UMF_Wa_89,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 10um (1),EMOBON_UMF_Wa_90,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 10um (2),EMOBON_UMF_Wa_91,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 10um (3),EMOBON_UMF_Wa_92,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 10um (4),EMOBON_UMF_Wa_93,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230619 10um (blank),EMOBON_UMF_Wa_94,1.7,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",14.056,"CTD-sond SBE 911, 1 m depth",14.056,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",3.699,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 3um (1),EMOBON_UMF_Wa_95,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON UMF Wa 230801 3um (2),EMOBON_UMF_Wa_96,2.2,"integrated sample from 0-10 m, filtered on Whatman GF/F Ø25 mm, extraction in 96% ethanol overnight, filter and algae ground up with steel balls, then spectrofluorometry",18.477,"CTD-sond SBE 911, 1 m depth",18.477,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",3.566,"CTD-sond SBE 911, 1 m depth",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
